thresh,biocontrol,type,period,rep,pdoug,avg_pop
1,150,"75% multi-capsid, 25% single-capsid",3,1,18,3.1006222826497654
1,150,"75% multi-capsid, 25% single-capsid",3,2,18,3.574079803670905
1,150,"75% multi-capsid, 25% single-capsid",3,3,18,4.620113259500363
1,150,"75% multi-capsid, 25% single-capsid",3,4,18,3.550734089852239
1,150,"75% multi-capsid, 25% single-capsid",3,5,18,4.1176825157972035
1,150,"75% multi-capsid, 25% single-capsid",3,6,18,3.931883216961409
1,150,"75% multi-capsid, 25% single-capsid",3,7,18,3.579505802471412
1,150,"75% multi-capsid, 25% single-capsid",3,8,18,4.0754400078039
1,150,"75% multi-capsid, 25% single-capsid",3,9,18,3.9506201252200603
1,150,"75% multi-capsid, 25% single-capsid",3,10,18,4.08730361668596
1,150,"75% multi-capsid, 25% single-capsid",3,11,18,3.7796997613628536
1,150,"75% multi-capsid, 25% single-capsid",3,12,18,3.6120805273709427
1,150,"75% multi-capsid, 25% single-capsid",3,13,18,2.861945287544037
1,150,"75% multi-capsid, 25% single-capsid",3,14,18,2.7791856828673924
1,150,"75% multi-capsid, 25% single-capsid",3,15,18,3.8401397638913126
1,150,"75% multi-capsid, 25% single-capsid",3,16,18,3.2691258286758362
1,150,"75% multi-capsid, 25% single-capsid",3,17,18,4.266453590293118
1,150,"75% multi-capsid, 25% single-capsid",3,18,18,3.816543596152802
1,150,"75% multi-capsid, 25% single-capsid",3,19,18,3.266883647818654
1,150,"75% multi-capsid, 25% single-capsid",3,20,18,4.524729835466837
1,200,"75% multi-capsid, 25% single-capsid",1,1,18,3.601676092048465
1,200,"75% multi-capsid, 25% single-capsid",1,2,18,4.20959773778852
1,200,"75% multi-capsid, 25% single-capsid",1,3,18,3.328656026776909
1,200,"75% multi-capsid, 25% single-capsid",1,4,18,3.0715119753809033
1,200,"75% multi-capsid, 25% single-capsid",1,5,18,4.023948384338943
1,200,"75% multi-capsid, 25% single-capsid",1,6,18,3.1136182639258942
1,200,"75% multi-capsid, 25% single-capsid",1,7,18,4.314285982582358
1,200,"75% multi-capsid, 25% single-capsid",1,8,18,3.4822788831345624
1,200,"75% multi-capsid, 25% single-capsid",1,9,18,3.484349526810536
1,200,"75% multi-capsid, 25% single-capsid",1,10,18,3.255609305709181
1,200,"75% multi-capsid, 25% single-capsid",1,11,18,3.605884624086064
1,200,"75% multi-capsid, 25% single-capsid",1,12,18,3.6552119607693156
1,200,"75% multi-capsid, 25% single-capsid",1,13,18,5.850100954936011
1,200,"75% multi-capsid, 25% single-capsid",1,14,18,3.2329124993395273
1,200,"75% multi-capsid, 25% single-capsid",1,15,18,4.224191643004605
1,200,"75% multi-capsid, 25% single-capsid",1,16,18,3.502211577168589
1,200,"75% multi-capsid, 25% single-capsid",1,17,18,3.167695824036248
1,200,"75% multi-capsid, 25% single-capsid",1,18,18,3.0009684675555985
1,200,"75% multi-capsid, 25% single-capsid",1,19,18,3.133203260042503
1,200,"75% multi-capsid, 25% single-capsid",1,20,18,4.905692146044084
1,200,"75% multi-capsid, 25% single-capsid",2,1,18,1.166758823744271
1,200,"75% multi-capsid, 25% single-capsid",2,2,18,1.1886200280667407
1,200,"75% multi-capsid, 25% single-capsid",2,3,18,1.0283105700322452
1,200,"75% multi-capsid, 25% single-capsid",2,4,18,1.6436665665668106
1,200,"75% multi-capsid, 25% single-capsid",2,5,18,1.1378515634565527
1,200,"75% multi-capsid, 25% single-capsid",2,6,18,1.538911648914126
1,200,"75% multi-capsid, 25% single-capsid",2,7,18,1.1175720576557313
1,200,"75% multi-capsid, 25% single-capsid",2,8,18,1.152905670941795
1,200,"75% multi-capsid, 25% single-capsid",2,9,18,1.3101965899125938
1,200,"75% multi-capsid, 25% single-capsid",2,10,18,1.454561793170725
1,200,"75% multi-capsid, 25% single-capsid",2,11,18,1.3601737321739553
1,200,"75% multi-capsid, 25% single-capsid",2,12,18,1.458725142100326
1,200,"75% multi-capsid, 25% single-capsid",2,13,18,1.187288590170785
1,200,"75% multi-capsid, 25% single-capsid",2,14,18,1.5462780070949929
1,200,"75% multi-capsid, 25% single-capsid",2,15,18,0.9724137152616119
1,200,"75% multi-capsid, 25% single-capsid",2,16,18,2.0450546984091007
1,200,"75% multi-capsid, 25% single-capsid",2,17,18,1.228196728161849
1,200,"75% multi-capsid, 25% single-capsid",2,18,18,1.2782665897862804
1,200,"75% multi-capsid, 25% single-capsid",2,19,18,1.8579623293453287
1,200,"75% multi-capsid, 25% single-capsid",2,20,18,1.6792559668927216
1,200,"75% multi-capsid, 25% single-capsid",3,1,18,4.01215311015763
1,200,"75% multi-capsid, 25% single-capsid",3,2,18,5.6771672382967955
1,200,"75% multi-capsid, 25% single-capsid",3,3,18,2.8727994652212763
1,200,"75% multi-capsid, 25% single-capsid",3,4,18,3.2964517999118983
1,200,"75% multi-capsid, 25% single-capsid",3,5,18,3.859304471209152
1,200,"75% multi-capsid, 25% single-capsid",3,6,18,2.86146974754074
1,200,"75% multi-capsid, 25% single-capsid",3,7,18,3.7845962359408283
1,200,"75% multi-capsid, 25% single-capsid",3,8,18,3.694716966555612
1,200,"75% multi-capsid, 25% single-capsid",3,9,18,3.164070536309867
1,200,"75% multi-capsid, 25% single-capsid",3,10,18,3.945592971695849
1,200,"75% multi-capsid, 25% single-capsid",3,11,18,3.7181193800080776
1,200,"75% multi-capsid, 25% single-capsid",3,12,18,3.882567563004273
1,200,"75% multi-capsid, 25% single-capsid",3,13,18,3.4129163283224746
1,200,"75% multi-capsid, 25% single-capsid",3,14,18,3.438726165457115
1,200,"75% multi-capsid, 25% single-capsid",3,15,18,2.854071696091368
1,200,"75% multi-capsid, 25% single-capsid",3,16,18,3.5295674622295268
1,200,"75% multi-capsid, 25% single-capsid",3,17,18,5.304655588907099
1,200,"75% multi-capsid, 25% single-capsid",3,18,18,4.369619627636051
1,200,"75% multi-capsid, 25% single-capsid",3,19,18,3.3732117956916623
1,200,"75% multi-capsid, 25% single-capsid",3,20,18,3.5535337220843872
1.5,1,"75% multi-capsid, 25% single-capsid",1,1,18,3.637603945871993
1.5,1,"75% multi-capsid, 25% single-capsid",1,2,18,3.4561437092069935
1.5,1,"75% multi-capsid, 25% single-capsid",1,3,18,4.052526185268536
1.5,1,"75% multi-capsid, 25% single-capsid",1,4,18,3.1695732149767295
1.5,1,"75% multi-capsid, 25% single-capsid",1,5,18,4.343798000316609
1.5,1,"75% multi-capsid, 25% single-capsid",1,6,18,3.9182891873585586
1.5,1,"75% multi-capsid, 25% single-capsid",1,7,18,3.174342822852229
1.5,1,"75% multi-capsid, 25% single-capsid",1,8,18,3.3607294418042124
1.5,1,"75% multi-capsid, 25% single-capsid",1,9,18,4.732362679635422
1.5,1,"75% multi-capsid, 25% single-capsid",1,10,18,4.076379448008236
1.5,1,"75% multi-capsid, 25% single-capsid",1,11,18,3.10040102360717
1.5,1,"75% multi-capsid, 25% single-capsid",1,12,18,4.554712023054978
1.5,1,"75% multi-capsid, 25% single-capsid",1,13,18,3.4563918243890575
1.5,1,"75% multi-capsid, 25% single-capsid",1,14,18,4.434755349879092
1.5,1,"75% multi-capsid, 25% single-capsid",1,15,18,3.992451371357176
1.5,1,"75% multi-capsid, 25% single-capsid",1,16,18,3.044374900132623
1.5,1,"75% multi-capsid, 25% single-capsid",1,17,18,3.628273756079291
1.5,1,"75% multi-capsid, 25% single-capsid",1,18,18,3.0563598456833363
1.5,1,"75% multi-capsid, 25% single-capsid",1,19,18,3.2749997549695706
1.5,1,"75% multi-capsid, 25% single-capsid",1,20,18,4.806012252203197
1.5,1,"75% multi-capsid, 25% single-capsid",2,1,18,4.055382750342778
1.5,1,"75% multi-capsid, 25% single-capsid",2,2,18,3.5860284311697366
1.5,1,"75% multi-capsid, 25% single-capsid",2,3,18,3.4735112771984586
1.5,1,"75% multi-capsid, 25% single-capsid",2,4,18,3.241094840460052
1.5,1,"75% multi-capsid, 25% single-capsid",2,5,18,3.226605113975638
1.5,1,"75% multi-capsid, 25% single-capsid",2,6,18,2.7554649540922664
1.5,1,"75% multi-capsid, 25% single-capsid",2,7,18,2.6186233319155563
1.5,1,"75% multi-capsid, 25% single-capsid",2,8,18,3.177688004609376
1.5,1,"75% multi-capsid, 25% single-capsid",2,9,18,2.845219890293808
1.5,1,"75% multi-capsid, 25% single-capsid",2,10,18,3.0550562673628683
1.5,1,"75% multi-capsid, 25% single-capsid",2,11,18,2.3031834014526007
1.5,1,"75% multi-capsid, 25% single-capsid",2,12,18,2.709333816394193
1.5,1,"75% multi-capsid, 25% single-capsid",2,13,18,3.9547640364953254
1.5,1,"75% multi-capsid, 25% single-capsid",2,14,18,2.2755335926831037
1.5,1,"75% multi-capsid, 25% single-capsid",2,15,18,3.1229430191997434
1.5,1,"75% multi-capsid, 25% single-capsid",2,16,18,2.975463673701647
1.5,1,"75% multi-capsid, 25% single-capsid",2,17,18,3.2345537196109317
1.5,1,"75% multi-capsid, 25% single-capsid",2,18,18,2.7905810945998986
1.5,1,"75% multi-capsid, 25% single-capsid",2,19,18,3.005985463396186
1.5,1,"75% multi-capsid, 25% single-capsid",2,20,18,2.5453779141397033
1.5,1,"75% multi-capsid, 25% single-capsid",3,1,18,3.5211915348597733
1.5,1,"75% multi-capsid, 25% single-capsid",3,2,18,3.4395366309040627
1.5,1,"75% multi-capsid, 25% single-capsid",3,3,18,2.790596530184827
1.5,1,"75% multi-capsid, 25% single-capsid",3,4,18,4.155883888543241
1.5,1,"75% multi-capsid, 25% single-capsid",3,5,18,3.5249522540093814
1.5,1,"75% multi-capsid, 25% single-capsid",3,6,18,4.687516435894015
1.5,1,"75% multi-capsid, 25% single-capsid",3,7,18,3.372201715928873
1.5,1,"75% multi-capsid, 25% single-capsid",3,8,18,3.711359601915778
1.5,1,"75% multi-capsid, 25% single-capsid",3,9,18,3.9118980447663145
1.5,1,"75% multi-capsid, 25% single-capsid",3,10,18,4.289091465382466
1.5,1,"75% multi-capsid, 25% single-capsid",3,11,18,3.4953166159981253
1.5,1,"75% multi-capsid, 25% single-capsid",3,12,18,4.173808392170187
1.5,1,"75% multi-capsid, 25% single-capsid",3,13,18,2.775157247446886
1.5,1,"75% multi-capsid, 25% single-capsid",3,14,18,2.8102819600019493
1.5,1,"75% multi-capsid, 25% single-capsid",3,15,18,3.635198897879787
1.5,1,"75% multi-capsid, 25% single-capsid",3,16,18,4.153883962223847
1.5,1,"75% multi-capsid, 25% single-capsid",3,17,18,4.412727184305386
1.5,1,"75% multi-capsid, 25% single-capsid",3,18,18,3.614457942143059
1.5,1,"75% multi-capsid, 25% single-capsid",3,19,18,3.388899721361114
1.5,1,"75% multi-capsid, 25% single-capsid",3,20,18,3.305241004538277
1.5,5,"75% multi-capsid, 25% single-capsid",1,1,18,3.2847186383618165
1.5,5,"75% multi-capsid, 25% single-capsid",1,2,18,2.448969496267437
1.5,5,"75% multi-capsid, 25% single-capsid",1,3,18,5.2468849936733415
1.5,5,"75% multi-capsid, 25% single-capsid",1,4,18,3.880850423141153
1.5,5,"75% multi-capsid, 25% single-capsid",1,5,18,2.4016737453707937
1.5,5,"75% multi-capsid, 25% single-capsid",1,6,18,4.561418305804066
1.5,5,"75% multi-capsid, 25% single-capsid",1,7,18,3.6620201979064255
1.5,5,"75% multi-capsid, 25% single-capsid",1,8,18,3.273025478991072
1.5,5,"75% multi-capsid, 25% single-capsid",1,9,18,3.2714214038950815
1.5,5,"75% multi-capsid, 25% single-capsid",1,10,18,4.207571694190888
1.5,5,"75% multi-capsid, 25% single-capsid",1,11,18,2.9318420030494066
1.5,5,"75% multi-capsid, 25% single-capsid",1,12,18,4.562521030035818
1.5,5,"75% multi-capsid, 25% single-capsid",1,13,18,3.2241644267987084
1.5,5,"75% multi-capsid, 25% single-capsid",1,14,18,3.899789677099594
1.5,5,"75% multi-capsid, 25% single-capsid",1,15,18,3.6832408117715154
1.5,5,"75% multi-capsid, 25% single-capsid",1,16,18,4.8600915272733545
1.5,5,"75% multi-capsid, 25% single-capsid",1,17,18,4.477334370085342
1.5,5,"75% multi-capsid, 25% single-capsid",1,18,18,3.918900350814308
1.5,5,"75% multi-capsid, 25% single-capsid",1,19,18,3.5969567060793755
1.5,5,"75% multi-capsid, 25% single-capsid",1,20,18,3.803423355956042
1.5,5,"75% multi-capsid, 25% single-capsid",2,1,18,2.626834506418703
1.5,5,"75% multi-capsid, 25% single-capsid",2,2,18,2.326535108048689
1.5,5,"75% multi-capsid, 25% single-capsid",2,3,18,2.3801420786956617
1.5,5,"75% multi-capsid, 25% single-capsid",2,4,18,2.312450812943241
1.5,5,"75% multi-capsid, 25% single-capsid",2,5,18,2.4188059155622943
1.5,5,"75% multi-capsid, 25% single-capsid",2,6,18,1.9064724850430559
1.5,5,"75% multi-capsid, 25% single-capsid",2,7,18,2.23145282472267
1.5,5,"75% multi-capsid, 25% single-capsid",2,8,18,1.8681360105450628
1.5,5,"75% multi-capsid, 25% single-capsid",2,9,18,2.290083639207179
1.5,5,"75% multi-capsid, 25% single-capsid",2,10,18,2.3142292631165384
1.5,5,"75% multi-capsid, 25% single-capsid",2,11,18,2.613960566553886
1.5,5,"75% multi-capsid, 25% single-capsid",2,12,18,2.0979984001919343
1.5,5,"75% multi-capsid, 25% single-capsid",2,13,18,2.6767470979622403
1.5,5,"75% multi-capsid, 25% single-capsid",2,14,18,2.800532535994603
1.5,5,"75% multi-capsid, 25% single-capsid",2,15,18,2.4038597366142134
1.5,5,"75% multi-capsid, 25% single-capsid",2,16,18,2.0511675263037015
1.5,5,"75% multi-capsid, 25% single-capsid",2,17,18,2.8355923048681224
1.5,5,"75% multi-capsid, 25% single-capsid",2,18,18,2.1784045068076066
1.5,5,"75% multi-capsid, 25% single-capsid",2,19,18,2.2722316908477764
1.5,5,"75% multi-capsid, 25% single-capsid",2,20,18,1.8123654439368577
1.5,5,"75% multi-capsid, 25% single-capsid",3,1,18,4.170737223425008
1.5,5,"75% multi-capsid, 25% single-capsid",3,2,18,4.8818712873491465
1.5,5,"75% multi-capsid, 25% single-capsid",3,3,18,3.24819415349216
1.5,5,"75% multi-capsid, 25% single-capsid",3,4,18,3.8121026742883166
1.5,5,"75% multi-capsid, 25% single-capsid",3,5,18,3.5170223984081836
1.5,5,"75% multi-capsid, 25% single-capsid",3,6,18,3.2918721061564016
1.5,5,"75% multi-capsid, 25% single-capsid",3,7,18,3.6750913988244256
1.5,5,"75% multi-capsid, 25% single-capsid",3,8,18,3.700671572580202
1.5,5,"75% multi-capsid, 25% single-capsid",3,9,18,3.457473737779076
1.5,5,"75% multi-capsid, 25% single-capsid",3,10,18,5.084895361373389
1.5,5,"75% multi-capsid, 25% single-capsid",3,11,18,3.0690924256531256
1.5,5,"75% multi-capsid, 25% single-capsid",3,12,18,3.1100108058002354
1.5,5,"75% multi-capsid, 25% single-capsid",3,13,18,4.794324742510326
1.5,5,"75% multi-capsid, 25% single-capsid",3,14,18,2.980561849815441
1.5,5,"75% multi-capsid, 25% single-capsid",3,15,18,3.8375344513129432
1.5,5,"75% multi-capsid, 25% single-capsid",3,16,18,3.4030412829322856
1.5,5,"75% multi-capsid, 25% single-capsid",3,17,18,3.238787095974259
1.5,5,"75% multi-capsid, 25% single-capsid",3,18,18,3.804521958001859
1.5,5,"75% multi-capsid, 25% single-capsid",3,19,18,4.219930838100856
1.5,5,"75% multi-capsid, 25% single-capsid",3,20,18,5.172312774338877
1.5,10,"75% multi-capsid, 25% single-capsid",1,1,18,3.6610572360383387
1.5,10,"75% multi-capsid, 25% single-capsid",1,2,18,3.636508107685234
1.5,10,"75% multi-capsid, 25% single-capsid",1,3,18,4.14175364651223
1.5,10,"75% multi-capsid, 25% single-capsid",1,4,18,3.180048549475081
1.5,10,"75% multi-capsid, 25% single-capsid",1,5,18,3.847430227529582
1.5,10,"75% multi-capsid, 25% single-capsid",1,6,18,3.1566019291656944
1.5,10,"75% multi-capsid, 25% single-capsid",1,7,18,2.8540444714904654
1.5,10,"75% multi-capsid, 25% single-capsid",1,8,18,4.102669618253304
1.5,10,"75% multi-capsid, 25% single-capsid",1,9,18,3.9667863345684164
1.5,10,"75% multi-capsid, 25% single-capsid",1,10,18,3.904161721139843
1.5,10,"75% multi-capsid, 25% single-capsid",1,11,18,3.6402046420428227
1.5,10,"75% multi-capsid, 25% single-capsid",1,12,18,2.343653262630152
1.5,10,"75% multi-capsid, 25% single-capsid",1,13,18,4.703118633735388
1.5,10,"75% multi-capsid, 25% single-capsid",1,14,18,3.91990947381136
1.5,10,"75% multi-capsid, 25% single-capsid",1,15,18,3.842115783304491
1.5,10,"75% multi-capsid, 25% single-capsid",1,16,18,5.4127622845490855
1.5,10,"75% multi-capsid, 25% single-capsid",1,17,18,5.217259016692079
1.5,10,"75% multi-capsid, 25% single-capsid",1,18,18,3.707186446775102
1.5,10,"75% multi-capsid, 25% single-capsid",1,19,18,3.2113716511979673
1.5,10,"75% multi-capsid, 25% single-capsid",1,20,18,3.0097879734543223
1.5,10,"75% multi-capsid, 25% single-capsid",2,1,18,1.9704397669902693
1.5,10,"75% multi-capsid, 25% single-capsid",2,2,18,1.7927653731500448
1.5,10,"75% multi-capsid, 25% single-capsid",2,3,18,2.0975306193156777
1.5,10,"75% multi-capsid, 25% single-capsid",2,4,18,1.6949009573902365
1.5,10,"75% multi-capsid, 25% single-capsid",2,5,18,1.783144276560069
1.5,10,"75% multi-capsid, 25% single-capsid",2,6,18,2.276308451221887
1.5,10,"75% multi-capsid, 25% single-capsid",2,7,18,2.3312471538576105
1.5,10,"75% multi-capsid, 25% single-capsid",2,8,18,1.8513840132570696
1.5,10,"75% multi-capsid, 25% single-capsid",2,9,18,1.9722600890302815
1.5,10,"75% multi-capsid, 25% single-capsid",2,10,18,2.9963512742822953
1.5,10,"75% multi-capsid, 25% single-capsid",2,11,18,1.53540054150436
1.5,10,"75% multi-capsid, 25% single-capsid",2,12,18,2.3231182886779527
1.5,10,"75% multi-capsid, 25% single-capsid",2,13,18,1.9325500845247547
1.5,10,"75% multi-capsid, 25% single-capsid",2,14,18,1.8307329032081905
1.5,10,"75% multi-capsid, 25% single-capsid",2,15,18,2.532887656860718
1.5,10,"75% multi-capsid, 25% single-capsid",2,16,18,1.721192069268132
1.5,10,"75% multi-capsid, 25% single-capsid",2,17,18,3.644605259984289
1.5,10,"75% multi-capsid, 25% single-capsid",2,18,18,2.062256052857795
1.5,10,"75% multi-capsid, 25% single-capsid",2,19,18,2.047433871577852
1.5,10,"75% multi-capsid, 25% single-capsid",2,20,18,1.9484052724731484
1.5,10,"75% multi-capsid, 25% single-capsid",3,1,18,3.7010363156105734
1.5,10,"75% multi-capsid, 25% single-capsid",3,2,18,4.679926286275632
1.5,10,"75% multi-capsid, 25% single-capsid",3,3,18,5.5766013358285305
1.5,10,"75% multi-capsid, 25% single-capsid",3,4,18,3.8537713737980774
1.5,10,"75% multi-capsid, 25% single-capsid",3,5,18,3.839977770109393
1.5,10,"75% multi-capsid, 25% single-capsid",3,6,18,3.509641107689966
1.5,10,"75% multi-capsid, 25% single-capsid",3,7,18,3.553862552925886
1.5,10,"75% multi-capsid, 25% single-capsid",3,8,18,3.3297555279696205
1.5,10,"75% multi-capsid, 25% single-capsid",3,9,18,3.8599061084433455
1.5,10,"75% multi-capsid, 25% single-capsid",3,10,18,3.309500253948043
1.5,10,"75% multi-capsid, 25% single-capsid",3,11,18,4.097475015136653
1.5,10,"75% multi-capsid, 25% single-capsid",3,12,18,3.2031605772407805
1.5,10,"75% multi-capsid, 25% single-capsid",3,13,18,2.428746239300736
1.5,10,"75% multi-capsid, 25% single-capsid",3,14,18,4.513237136262567
1.5,10,"75% multi-capsid, 25% single-capsid",3,15,18,3.610133480462178
1.5,10,"75% multi-capsid, 25% single-capsid",3,16,18,3.314036664571661
1.5,10,"75% multi-capsid, 25% single-capsid",3,17,18,3.5412610176003416
1.5,10,"75% multi-capsid, 25% single-capsid",3,18,18,2.5520665508955727
1.5,10,"75% multi-capsid, 25% single-capsid",3,19,18,3.8793663634215005
1.5,10,"75% multi-capsid, 25% single-capsid",3,20,18,2.9404061893960147
1.5,50,"75% multi-capsid, 25% single-capsid",1,1,18,3.2766531457390005
1.5,50,"75% multi-capsid, 25% single-capsid",1,2,18,4.0393570808882995
1.5,50,"75% multi-capsid, 25% single-capsid",1,3,18,3.89475421212517
1.5,50,"75% multi-capsid, 25% single-capsid",1,4,18,3.9140634475679676
1.5,50,"75% multi-capsid, 25% single-capsid",1,5,18,3.8521253142775134
1.5,50,"75% multi-capsid, 25% single-capsid",1,6,18,4.037852936002675
1.5,50,"75% multi-capsid, 25% single-capsid",1,7,18,3.620424095569102
1.5,50,"75% multi-capsid, 25% single-capsid",1,8,18,4.609298430883824
1.5,50,"75% multi-capsid, 25% single-capsid",1,9,18,2.9884367440402992
1.5,50,"75% multi-capsid, 25% single-capsid",1,10,18,3.2121122824671775
1.5,50,"75% multi-capsid, 25% single-capsid",1,11,18,2.887746798065309
1.5,50,"75% multi-capsid, 25% single-capsid",1,12,18,4.5204012063584
1.5,50,"75% multi-capsid, 25% single-capsid",1,13,18,3.166155159266672
1.5,50,"75% multi-capsid, 25% single-capsid",1,14,18,4.149023800990225
1.5,50,"75% multi-capsid, 25% single-capsid",1,15,18,3.4359263427251854
1.5,50,"75% multi-capsid, 25% single-capsid",1,16,18,4.10441185459551
1.5,50,"75% multi-capsid, 25% single-capsid",1,17,18,2.8600642765423556
1.5,50,"75% multi-capsid, 25% single-capsid",1,18,18,3.3677379158072553
1.5,50,"75% multi-capsid, 25% single-capsid",1,19,18,3.6484314206660096
1.5,50,"75% multi-capsid, 25% single-capsid",1,20,18,3.6522392621469773
1.5,50,"75% multi-capsid, 25% single-capsid",2,1,18,1.277892234619343
1.5,50,"75% multi-capsid, 25% single-capsid",2,2,18,1.3039465885642658
1.5,50,"75% multi-capsid, 25% single-capsid",2,3,18,1.5908640210876055
1.5,50,"75% multi-capsid, 25% single-capsid",2,4,18,1.562972364979807
1.5,50,"75% multi-capsid, 25% single-capsid",2,5,18,1.6729728747204633
1.5,50,"75% multi-capsid, 25% single-capsid",2,6,18,1.4413087381887377
1.5,50,"75% multi-capsid, 25% single-capsid",2,7,18,1.5070038170183355
1.5,50,"75% multi-capsid, 25% single-capsid",2,8,18,1.5100645183794859
1.5,50,"75% multi-capsid, 25% single-capsid",2,9,18,1.2404623151747467
1.5,50,"75% multi-capsid, 25% single-capsid",2,10,18,1.3723243133815848
1.5,50,"75% multi-capsid, 25% single-capsid",2,11,18,1.116817541221732
1.5,50,"75% multi-capsid, 25% single-capsid",2,12,18,1.423661641739989
1.5,50,"75% multi-capsid, 25% single-capsid",2,13,18,1.3272649723040846
1.5,50,"75% multi-capsid, 25% single-capsid",2,14,18,1.8773123233332878
1.5,50,"75% multi-capsid, 25% single-capsid",2,15,18,1.4905835852650107
1.5,50,"75% multi-capsid, 25% single-capsid",2,16,18,1.346946691757861
1.5,50,"75% multi-capsid, 25% single-capsid",2,17,18,1.5088358602556984
1.5,50,"75% multi-capsid, 25% single-capsid",2,18,18,1.6861597850114183
1.5,50,"75% multi-capsid, 25% single-capsid",2,19,18,1.527532976781585
1.5,50,"75% multi-capsid, 25% single-capsid",2,20,18,1.6326819374031416
1.5,50,"75% multi-capsid, 25% single-capsid",3,1,18,3.150655417172034
1.5,50,"75% multi-capsid, 25% single-capsid",3,2,18,3.575830863953688
1.5,50,"75% multi-capsid, 25% single-capsid",3,3,18,3.8618766654304624
1.5,50,"75% multi-capsid, 25% single-capsid",3,4,18,2.8422761775754117
1.5,50,"75% multi-capsid, 25% single-capsid",3,5,18,3.942287243477506
1.5,50,"75% multi-capsid, 25% single-capsid",3,6,18,3.8164673218060616
1.5,50,"75% multi-capsid, 25% single-capsid",3,7,18,2.918189982949791
1.5,50,"75% multi-capsid, 25% single-capsid",3,8,18,3.1992619026668887
1.5,50,"75% multi-capsid, 25% single-capsid",3,9,18,3.8957768233453693
1.5,50,"75% multi-capsid, 25% single-capsid",3,10,18,2.4873270173296813
1.5,50,"75% multi-capsid, 25% single-capsid",3,11,18,3.455609378771205
1.5,50,"75% multi-capsid, 25% single-capsid",3,12,18,3.4245180246826825
1.5,50,"75% multi-capsid, 25% single-capsid",3,13,18,3.2646891545220464
1.5,50,"75% multi-capsid, 25% single-capsid",3,14,18,4.0589967561637215
1.5,50,"75% multi-capsid, 25% single-capsid",3,15,18,3.1635263196981827
1.5,50,"75% multi-capsid, 25% single-capsid",3,16,18,2.740360149619369
1.5,50,"75% multi-capsid, 25% single-capsid",3,17,18,4.35654310625267
1.5,50,"75% multi-capsid, 25% single-capsid",3,18,18,3.036367197648073
1.5,50,"75% multi-capsid, 25% single-capsid",3,19,18,3.7613772603122637
1.5,50,"75% multi-capsid, 25% single-capsid",3,20,18,3.2428371280463546
1.5,100,"75% multi-capsid, 25% single-capsid",1,1,18,3.2963519515063724
1.5,100,"75% multi-capsid, 25% single-capsid",1,2,18,3.779393853955947
1.5,100,"75% multi-capsid, 25% single-capsid",1,3,18,3.1846305583126013
1.5,100,"75% multi-capsid, 25% single-capsid",1,4,18,3.678287826377337
1.5,100,"75% multi-capsid, 25% single-capsid",1,5,18,3.3467447414769893
1.5,100,"75% multi-capsid, 25% single-capsid",1,6,18,5.7685134369868445
1.5,100,"75% multi-capsid, 25% single-capsid",1,7,18,3.12102176719716
1.5,100,"75% multi-capsid, 25% single-capsid",1,8,18,3.279714786555995
1.5,100,"75% multi-capsid, 25% single-capsid",1,9,18,2.732487145412088
1.5,100,"75% multi-capsid, 25% single-capsid",1,10,18,3.580281606875888
1.5,100,"75% multi-capsid, 25% single-capsid",1,11,18,4.972968969467269
1.5,100,"75% multi-capsid, 25% single-capsid",1,12,18,3.9083372353832644
1.5,100,"75% multi-capsid, 25% single-capsid",1,13,18,3.754350882897367
1.5,100,"75% multi-capsid, 25% single-capsid",1,14,18,4.986486224750323
1.5,100,"75% multi-capsid, 25% single-capsid",1,15,18,4.615993757971286
1.5,100,"75% multi-capsid, 25% single-capsid",1,16,18,3.6866399266045606
1.5,100,"75% multi-capsid, 25% single-capsid",1,17,18,5.303058545829784
1.5,100,"75% multi-capsid, 25% single-capsid",1,18,18,4.410622000307875
1.5,100,"75% multi-capsid, 25% single-capsid",1,19,18,2.0240276286445313
1.5,100,"75% multi-capsid, 25% single-capsid",1,20,18,2.3346741671247635
1.5,100,"75% multi-capsid, 25% single-capsid",2,1,18,1.738398383222697
1.5,100,"75% multi-capsid, 25% single-capsid",2,2,18,1.383148674693969
1.5,100,"75% multi-capsid, 25% single-capsid",2,3,18,1.2286636531214823
1.5,100,"75% multi-capsid, 25% single-capsid",2,4,18,1.6563166899084332
1.5,100,"75% multi-capsid, 25% single-capsid",2,5,18,1.6742140371506629
1.5,100,"75% multi-capsid, 25% single-capsid",2,6,18,1.6383432246693244
1.5,100,"75% multi-capsid, 25% single-capsid",2,7,18,1.4480300684135246
1.5,100,"75% multi-capsid, 25% single-capsid",2,8,18,1.1837601548744792
1.5,100,"75% multi-capsid, 25% single-capsid",2,9,18,1.4596052849340857
1.5,100,"75% multi-capsid, 25% single-capsid",2,10,18,1.4617544232765678
1.5,100,"75% multi-capsid, 25% single-capsid",2,11,18,1.8545404947626878
1.5,100,"75% multi-capsid, 25% single-capsid",2,12,18,1.3205055987765832
1.5,100,"75% multi-capsid, 25% single-capsid",2,13,18,1.1962112329236056
1.5,100,"75% multi-capsid, 25% single-capsid",2,14,18,1.7283326914189088
1.5,100,"75% multi-capsid, 25% single-capsid",2,15,18,1.331569425526962
1.5,100,"75% multi-capsid, 25% single-capsid",2,16,18,1.7360182804209956
1.5,100,"75% multi-capsid, 25% single-capsid",2,17,18,2.032434223580112
