nu_DO,C_DO,C_GR,nu_GR,morph,draw
0.007395642903322018,3.567587012995887,3.567587012995887,0.0029893631626079983,SNPV,104
0.005354799891963418,3.275141257009434,3.275141257009434,0.0031979163463424854,SNPV,105
0.014233214656971171,3.7531239312122744,3.7531239312122744,0.002702451018237511,SNPV,106
0.013304800997048456,3.981538862154388,3.981538862154388,0.0023600650722141845,SNPV,107
0.008337153817597512,3.8890792192659527,3.8890792192659527,0.0012611329112768872,SNPV,108
0.007913510079658632,3.9791453757358566,3.9791453757358566,9.015616219133687e-4,SNPV,109
0.002428758687629322,3.7285864054933886,3.7285864054933886,0.0011934079552889916,SNPV,110
0.015721587065272435,3.156341881548535,3.156341881548535,0.004364009618286746,SNPV,111
0.004686493931538444,4.622210363147325,4.622210363147325,0.00559318341620084,SNPV,112
0.005543338609138293,4.0476319773556675,4.0476319773556675,0.008430848397209019,SNPV,113
0.015312347958629331,3.5284020721068976,3.5284020721068976,0.0032556880351778464,SNPV,114
0.008376975561244239,3.685776180475328,3.685776180475328,0.008798808646679373,SNPV,115
0.002508010995441175,3.685725711800129,3.685725711800129,0.002209332508799257,SNPV,116
0.02045318988924545,3.930680932876104,3.930680932876104,0.0021520378701659856,SNPV,117
0.013300943006839367,3.607712973720841,3.607712973720841,0.0024153005049948424,SNPV,118
0.0024410787736731682,3.618686684896079,3.618686684896079,0.004724257658917216,SNPV,119
0.006247201072856839,3.0274902787370195,3.0274902787370195,0.004874116968446735,SNPV,120
0.017439073097022785,3.2985956840389328,3.2985956840389328,6.398805492616833e-4,SNPV,121
0.008131789950789139,3.7846181991721957,3.7846181991721957,0.004737084562989654,SNPV,122
0.015280013297307694,3.4343737636470166,3.4343737636470166,0.0032404948671879543,SNPV,123
0.0012921763174505185,4.150882589411095,4.150882589411095,0.00232788109267058,SNPV,124
0.00780704900437042,4.0680490497147135,4.0680490497147135,0.0018733339438529407,SNPV,125
0.007788576619186264,3.0169657336871842,3.0169657336871842,0.0012805611828386942,SNPV,126
0.011353450144893753,3.0451490439223985,3.0451490439223985,0.011345529223137406,SNPV,127
0.016897770855379673,3.104904785871676,3.104904785871676,0.00289812451225498,SNPV,128
0.026246195163541305,3.6884414448447926,3.6884414448447926,0.0028619194663352158,SNPV,129
0.012854204884758086,4.158620660404552,4.158620660404552,0.0062663574922236665,SNPV,130
0.01772222476183982,4.203406782185364,4.203406782185364,0.004301430951485043,SNPV,131
0.021353411832126568,4.428347276227502,4.428347276227502,0.007078935389268983,SNPV,132
0.01884121511548938,3.3286443872307725,3.3286443872307725,0.0024175376105119817,SNPV,133
0.015988720090180444,4.458113225568407,4.458113225568407,0.0036355112057395275,SNPV,134
0.0077077803275531175,3.4389786153711643,3.4389786153711643,5.264394476822168e-4,SNPV,135
0.015442051731563794,3.6848740884216724,3.6848740884216724,0.006187602515789887,SNPV,136
0.011176398673691496,3.915380882688213,3.915380882688213,0.0059671254652535425,SNPV,137
0.011803175291883504,3.9961585866660005,3.9961585866660005,0.008863470042538173,SNPV,138
0.013977842483679316,4.161384554228962,4.161384554228962,0.003208719241576385,SNPV,139
0.008538111978648733,3.782020504092288,3.782020504092288,0.003985816983061843,SNPV,140
6.067292399306044e-4,3.309954301145846,3.309954301145846,0.007519330749663313,SNPV,141
0.011327021422765015,3.5723548575043864,3.5723548575043864,0.006590556835168423,SNPV,142
0.011714543185664056,4.131486398020415,4.131486398020415,0.005791976292592885,SNPV,143
0.008963371120345632,4.882316451100421,4.882316451100421,0.008297880414952292,SNPV,144
0.011249604310871767,4.378502992177485,4.378502992177485,0.006841579330525046,SNPV,145
0.019096820668512052,4.2376272162236175,4.2376272162236175,0.004384615509467255,SNPV,146
0.0019899596602950573,3.252010159060853,3.252010159060853,0.003149155825573526,SNPV,147
0.003425969807617133,4.24288981394929,4.24288981394929,0.008623795888575394,SNPV,148
0.01539076519380468,3.0730237191082264,3.0730237191082264,0.002576019971470389,SNPV,149
0.004655948012160318,3.38158041391426,3.38158041391426,6.139155358602919e-4,SNPV,150
0.013383878580108626,3.0574514008372384,3.0574514008372384,0.002356475308125593,SNPV,151
0.007378858480600448,2.7431298311172423,2.7431298311172423,0.0033803423376357533,SNPV,152
0.021221593745821967,4.267952714565705,4.267952714565705,0.009070096960174764,SNPV,153
0.0158717242928033,3.4206183265547314,3.4206183265547314,0.005838002557570187,SNPV,154
0.009023654756003068,3.1787780597895394,3.1787780597895394,0.0013505997359233694,SNPV,155
0.017016824171647547,3.4740382992470984,3.4740382992470984,0.007347128293788851,SNPV,156
0.009925641679342154,3.1277716957380806,3.1277716957380806,0.009651713917747402,SNPV,157
0.004451699606323947,3.3019580932328445,3.3019580932328445,0.0013374868200290721,SNPV,158
0.009945317950669488,3.592776789001291,3.592776789001291,0.01559091125949323,SNPV,159
0.00889813661313743,4.267046545364305,4.267046545364305,1.2262732595067367e-4,SNPV,160
0.016121141258662153,3.873781622433523,3.873781622433523,0.005319559467652397,SNPV,161
0.017013034554480704,3.6067741791569596,3.6067741791569596,0.007435498338341919,SNPV,162
0.019279428883866107,4.323655776545125,4.323655776545125,0.00828781816727466,SNPV,163
0.013079997195248418,3.999408994672515,3.999408994672515,0.01463892726583067,SNPV,164
0.010034273561465464,4.4845287935276215,4.4845287935276215,0.0027911148742889133,SNPV,165
0.011819504335317966,2.50991757484911,2.50991757484911,0.004757283728806973,SNPV,166
0.009784916328759736,3.9273064672525693,3.9273064672525693,0.006594518142831958,SNPV,167
0.011744032509354074,3.9240444906891145,3.9240444906891145,4.3672793239958005e-4,SNPV,168
0.020497018725372993,4.168688946398025,4.168688946398025,0.002451356958630294,SNPV,169
0.01847136013221429,4.480784844738858,4.480784844738858,0.0010180749847262065,SNPV,170
0.008553534171926211,3.556315673555981,3.556315673555981,0.005565131452594796,SNPV,171
0.001681224449812201,4.7224247088310936,4.7224247088310936,0.004122455831340466,SNPV,172
0.009972944990265312,3.82478119790193,3.82478119790193,0.0021432358415300673,SNPV,173
0.012930298079203442,3.470112583953673,3.470112583953673,0.008524233472514254,SNPV,174
0.010514761006568932,3.3572847575455445,3.3572847575455445,0.0037889683053964006,SNPV,175
0.015892480035016573,3.565797180411099,3.565797180411099,0.00544914376991673,SNPV,176
0.013241274588924719,3.903933400898647,3.903933400898647,0.00526595526101795,SNPV,177
0.007326958457399756,4.879120859646761,4.879120859646761,0.008164237807661385,SNPV,178
1.141540137503636e-4,2.605748296598662,2.605748296598662,4.455335676506191e-4,SNPV,179
0.01815106110246474,3.667687861075168,3.667687861075168,0.0035355617431552353,SNPV,180
3.935663810969908e-4,2.8962819362497134,2.8962819362497134,8.4992947900352e-4,SNPV,181
0.00715704825043779,3.856267713261381,3.856267713261381,5.556451338786852e-4,SNPV,182
0.013725011496512637,3.497216975958696,3.497216975958696,0.0037773410096149365,SNPV,183
0.008406850514340336,3.8439144607151317,3.8439144607151317,0.00495355423544237,SNPV,184
0.0037172431586711564,4.101597204125261,4.101597204125261,0.001815086332161005,SNPV,185
0.01058799572614508,4.090506214807624,4.090506214807624,0.0022521984414342385,SNPV,186
0.010685436728902738,3.935017550161364,3.935017550161364,0.004330405488320017,SNPV,187
0.019208625475909825,3.0579662939797507,3.0579662939797507,0.005982579455696198,SNPV,188
0.011047296822940233,3.548640945498773,3.548640945498773,0.005433730340389566,SNPV,189
0.008801913711925374,3.053046585282178,3.053046585282178,0.008662620460119468,SNPV,190
0.01579045841322139,3.430988992485488,3.430988992485488,0.0027636089016067882,SNPV,191
0.009104351564476771,3.9650755049101956,3.9650755049101956,0.012787340167201748,SNPV,192
0.008066452027117586,3.054863908806386,3.054863908806386,0.002139577370011994,SNPV,193
0.01222965297226347,4.1485434390130855,4.1485434390130855,0.00292101119948495,SNPV,194
0.006508120004462613,3.5627025649531814,3.5627025649531814,9.78917787578999e-4,SNPV,195
0.0023544048560649564,2.9259879910368367,2.9259879910368367,0.0055865312440472,SNPV,196
0.013890713459230713,3.5576665753536045,3.5576665753536045,0.007328087847544312,SNPV,197
0.00149910939061488,3.820478806808685,3.820478806808685,0.004012906493397868,SNPV,198
0.010025606922977996,3.377877238115738,3.377877238115738,0.00924287173397477,SNPV,199
0.015151974960468691,3.426882081536205,3.426882081536205,0.00531017169157925,SNPV,200
0.012592041754865448,3.971177432183697,3.971177432183697,0.003646044309065192,SNPV,201
0.03343704784964556,4.177201909208243,4.177201909208243,0.007139736994253835,SNPV,202
0.01686890786447168,4.103410283738025,4.103410283738025,0.006362469898863301,SNPV,203
0.00602764757328049,2.22607291745683,2.22607291745683,4.7867427081325247e-4,SNPV,204
5.887579473929348e-4,3.5070213033032065,3.5070213033032065,0.005458705990659391,SNPV,205
0.006563841127643609,3.17361361082206,3.17361361082206,0.005463290385780933,SNPV,206
0.011933665706711262,3.9481631537412776,3.9481631537412776,0.0013063990240329009,SNPV,207
0.011451161879754744,4.999693018415775,4.999693018415775,0.005663749539460336,SNPV,208
0.01591956095340138,3.408287495819067,3.408287495819067,0.008340290081382743,SNPV,209
0.00564538807297993,3.805561841481368,3.805561841481368,0.0124440007927523,SNPV,210
0.01176775138587919,4.123659967713836,4.123659967713836,0.006600485656355586,SNPV,211
0.016551607139560092,3.2211318812997707,3.2211318812997707,0.0020530273160406756,SNPV,212
0.006625597454786155,2.0619655693328953,2.0619655693328953,0.0016229571875636143,SNPV,213
0.012029238865922495,2.924338897017754,2.924338897017754,0.001203159263967836,SNPV,214
0.012192070055545765,4.22862883829449,4.22862883829449,0.0027456509299793822,SNPV,215
0.008532834564920981,3.7126332846913406,3.7126332846913406,0.0036036532327299283,SNPV,216
0.005048969449120541,2.6433128734168685,2.6433128734168685,0.0074802740655145914,SNPV,217
0.005981703002391456,3.548456582650768,3.548456582650768,4.7327205495247123e-5,SNPV,218
0.010332777967744474,4.310142836440904,4.310142836440904,0.0013744611881487219,SNPV,219
0.01953400499753606,3.8545078883040733,3.8545078883040733,0.006248482038996799,SNPV,220
0.010218264913775737,3.262942877298202,3.262942877298202,8.202197302809545e-4,SNPV,221
0.006765208134286454,2.965203155877525,2.965203155877525,0.00710757918661876,SNPV,222
0.0120976804852915,3.4520018556505128,3.4520018556505128,0.0025880119241584033,SNPV,223
0.0010983075296711736,3.693207014341002,3.693207014341002,0.00157007169413375,SNPV,224
0.009411714875633937,3.897038828525257,3.897038828525257,0.00433559618951446,SNPV,225
