sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,pdoug,sigma,mean_MNPV,sd,q1,q9,pset
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,22,0,0.27317032130162927,0.03903732344580168,0.20219550232474043,0.3470445461489129,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,13,0.75,0.39062624690473796,0.031061409202998453,0.3306674798604259,0.4528297680029513,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,24,0.05,0.2491698845365087,0.04322244241003361,0.17709103370722912,0.34541833954539364,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,35,1,0.46167115244684964,0.1001577002830963,0.27943909708606524,0.6730221030262689,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,2,0.05,0.3475430681502242,0.02507384286908104,0.29909175415850553,0.3920932316603624,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,34,0,0.42163829478271614,0.09754352605494948,0.23012041360659066,0.624033040002647,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,13,0.25,0.33919324770239206,0.02924519647168468,0.280475194445612,0.39500450158762923,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,3,0.05,0.3465236330602396,0.02428264749167816,0.2969955744673449,0.391640283868426,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,31,0,0.3425119984741029,0.058214901303226575,0.2259345711107257,0.4487024502703017,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,35,0,0.45765237339431514,0.10787356239631302,0.25043428018787695,0.6873992599388596,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,12,0.75,0.39303740115813973,0.030335562655435064,0.3358406943796286,0.45188103215139314,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,19,0.25,0.32081346908867214,0.03613266492133496,0.2468040950061015,0.38935963588230127,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,32,0,0.3729345070280137,0.07287531138513749,0.23129955849272504,0.5247625943328532,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,1,0.05,0.35076763453284004,0.02541097075300514,0.30217157324781285,0.3987243947299027,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,14,0.75,0.38861842258475526,0.03225681195983639,0.32602141985488053,0.4511250962280737,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,26,0.25,0.29450810534343763,0.047576449452663636,0.19866964372587448,0.38791270801138644,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,20,0.05,0.2822720141251509,0.03484438681134587,0.21639312065824892,0.35029542063966035,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,16,0.25,0.3302955049909753,0.032162924697800264,0.26527547313138866,0.38921706655196614,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,21,0.25,0.31052949513380795,0.04004667543032889,0.2278906466855305,0.38400490640297796,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,29,0.25,0.33175102645406385,0.057189860374446,0.21952520192937658,0.44399213999181736,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,11,0.75,0.3939626482024506,0.02985764796977898,0.3364544111045923,0.4508033366987464,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,17,0.25,0.3273647741276538,0.033142292438372294,0.2595054679489416,0.38984455254462624,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,15,0.25,0.3322154543471727,0.03221759148499694,0.2681049532687196,0.39113137648429075,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,23,0.25,0.30319817446192837,0.04150744077096872,0.22097716115078953,0.3820412681480586,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,20,0.25,0.31485531736200856,0.03757959452644099,0.24435171440181316,0.3885657341831201,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,22,0.25,0.30446799903879396,0.0419783148288227,0.22011279875119125,0.38477470142903575,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,24,0.25,0.29766125276176775,0.04409731992615444,0.20843712243423806,0.38042005176158766,3
6.6507408388005e-4,294.06650792285546,0.26435377250257297,97.05675888329584,23.536961309409687,0.48993268575796023,33,0,0.3966112075197993,0.0820030163354281,0.23304827652153404,0.5543608818077429,3
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,16,0.5,0.3964905740572454,0.0333563420402093,0.3287372364672239,0.46224916491773343,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,32,0.05,0.3043072477617134,0.0610945010027838,0.1846440451762189,0.42565230505982765,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,17,0.5,0.3935786282491729,0.03501919181276366,0.3207414295131167,0.4604000046295494,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,21,0.5,0.38315100224047793,0.03980202036458473,0.30338942924027423,0.46308802089791223,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,7,1,0.43533737797379246,0.03191624469684959,0.37714554916945403,0.5030282102652421,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,4,0,0.40059087331466275,0.02465824310003576,0.35117511707435173,0.4489340071975196,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,19,0.5,0.38789981309955057,0.03638559370125772,0.31648955945986074,0.45958466820025595,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,8,1,0.4341219908943159,0.031233631899764556,0.3751049620201431,0.49799872556935454,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,1,0,0.4094517851763717,0.02442540341433076,0.3622154093012449,0.45786949338235455,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,20,0.5,0.38522779310871125,0.03838142312703173,0.3091084628655141,0.4576071007631395,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,6,1,0.4350793265611181,0.03034626633697623,0.3806869668344832,0.5007130159678389,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,9,1,0.4334544907661868,0.032056818041091575,0.3727691638324083,0.4978419039989725,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,2,0,0.40663147085031237,0.023663122238421996,0.3599938967394178,0.4524001647945433,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,33,0.05,0.30781136633230394,0.07262721832413155,0.17188525514463104,0.4524385395773389,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,11,1,0.43295158765861147,0.032475669170906475,0.3736868744410324,0.49937613220728627,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,18,0.5,0.3915846139351341,0.036437268934879,0.3196290301601382,0.46225584381133783,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,34,0.05,0.3150720880370387,0.0835010079753601,0.15869696314558948,0.48597669861921516,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,12,1,0.43036880455791793,0.03295652179457009,0.369737388060543,0.4969250750333666,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,14,0.5,0.40052917155947776,0.031413043560949774,0.33757166616185774,0.46036469875055186,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,23,0.5,0.37798602093226685,0.04292839991824131,0.2933300762358258,0.4587380790219669,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,9,0.05,0.3841392917262023,0.029685524700950424,0.3252460678436647,0.4404621627615474,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,11,0.5,0.406776417072175,0.028486317081495863,0.3511254575097806,0.46178407467024474,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,5,0,0.3967015639600716,0.025533553694649592,0.34537552156795415,0.44728783244961245,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,10,0.05,0.37939146111498623,0.028855403501785473,0.3224229082657053,0.4339005259224085,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,10,1,0.4327083756592299,0.03265238978304132,0.3716678670458689,0.5010851726310405,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,12,0.5,0.4030689190263209,0.03023528307342613,0.3427993982817501,0.4619202598527394,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,26,0.5,0.36609761938861185,0.04857434779271497,0.27008064009049265,0.4613160147610343,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,11,0.05,0.37719675286866267,0.02988599795560565,0.3148383566012653,0.43353391550066195,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,3,0,0.40397224753424527,0.024379405369990153,0.3565391504287549,0.4506803664833779,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,22,0.5,0.38022886577382503,0.041612093362974945,0.29325896198577467,0.4561408367516828,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,8,0.05,0.3872755643080203,0.027560266963596432,0.3302329660408962,0.4414400269988782,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,35,0.05,0.35057738063127547,0.11344685273715367,0.14995026962103605,0.6058324470773971,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,8,0,0.38724920909756744,0.02739364422929361,0.3344338113334988,0.43918387392605834,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,30,0.5,0.36117271053502426,0.061149301338726786,0.24501318686552961,0.48391652165581234,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,13,1,0.43002110227895124,0.03313714657073636,0.3689147007455001,0.49672371470457777,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,15,0.5,0.3961868461727318,0.03349503907712369,0.3302161008553403,0.46122928893385395,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,24,0.5,0.3737488664148281,0.04530750022251078,0.2853134112241063,0.4621787897657603,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,14,0.05,0.36442016960692364,0.03332736666203493,0.2932041617684827,0.42560256984379186,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,14,1,0.4278182507760493,0.03436350032887646,0.36578621128980504,0.4982296272649612,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,6,0,0.3940841712958359,0.02618736861126952,0.34232278261193694,0.4463845564825749,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,32,0.5,0.3745051672995925,0.07042414646578223,0.2414841484444586,0.5267104362223619,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,13,0.5,0.4029013423623648,0.030881958362358554,0.336277770792655,0.4633336138474449,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,7,0,0.3903498077519588,0.02622844097796893,0.3375910664163873,0.4403737329993295,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,29,0.5,0.36026496505366035,0.055339761348437766,0.25720744108127547,0.4719114334633433,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,12,0.05,0.37315257499561977,0.030515652438047394,0.3082233084065467,0.42851156476390195,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,4,1,0.4384785805723586,0.03180393366751022,0.3836889073265041,0.5072580634813608,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,36,0.75,0.4973289508568624,0.12405208138242442,0.26602358106810015,0.7686206180243582,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,13,0.05,0.368519741840532,0.03209664375105742,0.30048978942768223,0.42530871026493056,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,36,0.05,0.4004699846235643,0.14618908850433232,0.11030042730794058,0.7165522459200215,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,33,0.75,0.4029014282145607,0.07564200222334076,0.2660289684405593,0.5645134304585409,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,31,0.5,0.36744839250474387,0.06626639068731772,0.24136579354464588,0.5034402067724145,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,18,0.05,0.3480650195756715,0.03768295528918347,0.2678404358150977,0.4170278237987895,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,2,1,0.43904968065269306,0.030910694019492316,0.38255655813495404,0.5058924215404743,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,34,0.75,0.41306205298351123,0.08648733194722596,0.2486321127240614,0.6078493931466699,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,15,1,0.42684197519818506,0.0338859754694057,0.3591261682760706,0.4944072067909823,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,3,1,0.4392689723041245,0.0301208595613768,0.3843959249663151,0.5028149699953617,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,35,0.75,0.4421121157898022,0.1086329811306753,0.2503067151138862,0.6839419971732019,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,33,0.5,0.390378125480348,0.08474738978072435,0.24161271924858901,0.5763775697142075,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,16,1,0.42601328840180425,0.033951599280310184,0.36011756627400804,0.4925826921065923,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,12,0,0.37122932951224014,0.031039693418038833,0.30497552491977054,0.42866338732062265,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,34,0.5,0.4004302192722352,0.09782752602199653,0.22572415173562996,0.6173488993892614,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,17,0.05,0.3525930483772072,0.035510954134812686,0.2783535856713098,0.41597127683391527,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,9,0,0.38509518902115264,0.027403517856953375,0.3277452374781998,0.4355708803926002,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,1,1,0.44050698408259403,0.03107830449227709,0.3847766038376316,0.5088259469731171,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,35,0.5,0.4292507411466785,0.11869279942577544,0.22455864336147555,0.7006218097255631,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,15,0.75,0.41383653820977595,0.03355125898625635,0.3487883104374695,0.47798199540148856,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,10,0,0.3803387391216257,0.028967299737204234,0.32217228069921244,0.4348867828454075,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,15,0.05,0.3611782567584148,0.03396985918678849,0.28943822607443764,0.4217996248490621,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,2,0.5,0.4203414226856264,0.025645657711459508,0.3680704033682212,0.4721021224406677,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,11,0,0.3759684622908175,0.030642625386636632,0.31177189912812486,0.43316229941160567,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,15,0,0.3614098205675368,0.03272998379923323,0.2954975616805442,0.4232803323621976,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,16,0.05,0.3557503304949428,0.0351846439884033,0.28346290440852234,0.4188304390353475,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,18,0.75,0.40802188428241637,0.03547042606944085,0.33772972563479037,0.47466284744330267,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,16,0,0.35836176405327974,0.03409107260237311,0.28655159327513785,0.4220104242311314,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,2,0.25,0.41310304972282286,0.022610585810099414,0.36815958407935107,0.4547195707863904,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,5,1,0.4366746386024307,0.03172894676412991,0.3786078571644968,0.5055268466848489,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,13,0,0.36734306813373946,0.03291754207763048,0.29799751515779443,0.42963986693030504,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,10,0.5,0.40837304819390646,0.029148893935215553,0.3489662955472917,0.4623633287715229,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,1,0.5,0.4219021428103295,0.02459262329807136,0.3743507043602468,0.46959136573924726,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,20,0.75,0.4042448943865845,0.03749762502091733,0.32776766542243313,0.47546162557367894,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,36,0.5,0.487031816166136,0.14536929780866426,0.22687322384827746,0.7973487850780234,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,19,0.05,0.34214305629078884,0.03906211203515718,0.2608135398523008,0.4148939166628112,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,21,0.75,0.4026260233055813,0.037984823778267035,0.33082713671333047,0.4761729350346878,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,26,0.75,0.39092484332815036,0.04573047533968759,0.30407739868390554,0.4804316520311557,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,1,0.25,0.414176889674819,0.022892568658780692,0.36815881267040107,0.4577208965511614,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,17,0.75,0.41043526191577806,0.034194857459715,0.34405116608783043,0.4771242031211688,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,22,0.75,0.39995905950593674,0.040220804378583386,0.3200471847016037,0.47815270967710627,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,9,0.5,0.4099244808955705,0.028198324914330396,0.35258634867232946,0.46321678134006283,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,17,1,0.4233229892895714,0.03587845605634077,0.3535140070583008,0.49274499254490883,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,19,0.75,0.4063301638669553,0.03645546047664259,0.3319611488030591,0.4744805743072562,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,17,0,0.3523118200911514,0.03500809503487721,0.2836546477236633,0.4176427901064634,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,3,0.25,0.4108427426147397,0.024552296975549916,0.3625435778908469,0.45642883453839694,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,32,0.25,0.3403306442195609,0.07290019605492382,0.20768221744535795,0.49384424552830775,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,14,0,0.3640765052315925,0.03194886376876893,0.29981694667436326,0.42241392361454844,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,4,0.25,0.40740407175793425,0.02434632597709803,0.3581616658472248,0.45576374743612924,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,16,0.75,0.4117295342371405,0.03318214092179598,0.3494939713175481,0.4774979520049723,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,33,0.25,0.3484539846313651,0.08395182733191328,0.19485784294972602,0.534325742096149,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,8,0.5,0.4131831132908509,0.026081073763388453,0.36089205725272444,0.4626512629311435,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,3,0.5,0.41814764314716224,0.025397247209574418,0.3676072438433297,0.4648338422622576,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,30,0.25,0.315593618536224,0.059207843360516564,0.1994536536524466,0.435033388028402,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,20,0,0.34094269563295676,0.03989892244951884,0.2594597343447495,0.41503490379219954,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,6,0.25,0.4035045313745776,0.025501493978781813,0.3529557138462348,0.4548432181388721,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,31,0.25,0.3278665523359982,0.06218872823418328,0.21036385281366832,0.4572815702256653,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,23,0.75,0.3969749851122148,0.040592637753196756,0.31554737546799033,0.4781536739428452,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,21,0,0.3350450466810503,0.04190796409715801,0.25179820981287565,0.41379749696044305,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,18,1,0.42266871770962633,0.03618215403164337,0.35475605941025473,0.4943343331400789,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,24,0.75,0.39539392246063076,0.04303680342975428,0.31592803908288714,0.48396637336701703,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,18,0,0.3481306045374729,0.036790515706743146,0.2729726104128359,0.41705672178406406,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,19,1,0.42023371913516727,0.03543297516214431,0.35169494257485256,0.49129057404808735,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,6,0.5,0.41556435206945097,0.026856638237903026,0.36062105251541154,0.4696417038405272,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,19,0,0.344799671879624,0.03880042301880962,0.2630304104543721,0.4182832958054829,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,5,0.25,0.40646225155000154,0.02427137676476681,0.3567905820041916,0.4527708140442584,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,20,1,0.41975608657334773,0.03711887664305435,0.34575582845880837,0.49035556366549304,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,29,0.75,0.38404918671298865,0.05470566728946436,0.2782716707660642,0.49464784489564123,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,24,0,0.3185439193916638,0.045487111096860725,0.23141844502071474,0.40270202503682,30
6.7286631475942e-4,925.3084252901782,0.42404874923480423,341.8854722896258,34.40301778536122,0.4728467907680251,4,0.5,0.4171622867335207,0.02616843305500363,0.364794544116248,0.465607172379378,30
