Species,Year,Column1,rep,pdoug,type,pd
nu1,26,0,2,18,MNPV only,50% Douglas-fir
nu1,27,0,2,18,MNPV only,50% Douglas-fir
nu1,28,0,2,18,MNPV only,50% Douglas-fir
nu1,29,0,2,18,MNPV only,50% Douglas-fir
nu1,30,0,2,18,MNPV only,50% Douglas-fir
nu1,31,0,2,18,MNPV only,50% Douglas-fir
nu1,32,0,2,18,MNPV only,50% Douglas-fir
nu1,33,0,2,18,MNPV only,50% Douglas-fir
nu1,34,0,2,18,MNPV only,50% Douglas-fir
nu1,35,0,2,18,MNPV only,50% Douglas-fir
nu1,36,0,2,18,MNPV only,50% Douglas-fir
nu1,37,0,2,18,MNPV only,50% Douglas-fir
nu1,38,0,2,18,MNPV only,50% Douglas-fir
nu1,39,0,2,18,MNPV only,50% Douglas-fir
nu1,40,0,2,18,MNPV only,50% Douglas-fir
nu1,41,0,2,18,MNPV only,50% Douglas-fir
nu1,42,0,2,18,MNPV only,50% Douglas-fir
nu1,43,0,2,18,MNPV only,50% Douglas-fir
nu1,44,0,2,18,MNPV only,50% Douglas-fir
nu1,45,0,2,18,MNPV only,50% Douglas-fir
nu1,46,0,2,18,MNPV only,50% Douglas-fir
nu1,47,0,2,18,MNPV only,50% Douglas-fir
nu1,48,0,2,18,MNPV only,50% Douglas-fir
nu1,49,0,2,18,MNPV only,50% Douglas-fir
nu1,50,0,2,18,MNPV only,50% Douglas-fir
nu1,51,0,2,18,MNPV only,50% Douglas-fir
nu1,52,0,2,18,MNPV only,50% Douglas-fir
nu1,53,0,2,18,MNPV only,50% Douglas-fir
nu1,54,0,2,18,MNPV only,50% Douglas-fir
nu1,55,0,2,18,MNPV only,50% Douglas-fir
nu1,56,0,2,18,MNPV only,50% Douglas-fir
nu1,57,0,2,18,MNPV only,50% Douglas-fir
nu1,58,0,2,18,MNPV only,50% Douglas-fir
nu1,59,0,2,18,MNPV only,50% Douglas-fir
nu1,60,0,2,18,MNPV only,50% Douglas-fir
nu1,61,0,2,18,MNPV only,50% Douglas-fir
nu1,62,0,2,18,MNPV only,50% Douglas-fir
nu1,63,0,2,18,MNPV only,50% Douglas-fir
nu1,64,0,2,18,MNPV only,50% Douglas-fir
nu1,65,0,2,18,MNPV only,50% Douglas-fir
nu1,66,0,2,18,MNPV only,50% Douglas-fir
nu1,67,0,2,18,MNPV only,50% Douglas-fir
nu1,68,0,2,18,MNPV only,50% Douglas-fir
nu1,69,0,2,18,MNPV only,50% Douglas-fir
nu1,70,0,2,18,MNPV only,50% Douglas-fir
nu1,71,0,2,18,MNPV only,50% Douglas-fir
nu1,72,0,2,18,MNPV only,50% Douglas-fir
nu1,73,0,2,18,MNPV only,50% Douglas-fir
nu1,74,0,2,18,MNPV only,50% Douglas-fir
nu1,75,0,2,18,MNPV only,50% Douglas-fir
nu1,76,0,2,18,MNPV only,50% Douglas-fir
nu1,77,0,2,18,MNPV only,50% Douglas-fir
nu1,78,0,2,18,MNPV only,50% Douglas-fir
nu1,79,0,2,18,MNPV only,50% Douglas-fir
nu1,80,0,2,18,MNPV only,50% Douglas-fir
nu1,81,0,2,18,MNPV only,50% Douglas-fir
nu1,82,0,2,18,MNPV only,50% Douglas-fir
nu1,83,0,2,18,MNPV only,50% Douglas-fir
nu1,84,0,2,18,MNPV only,50% Douglas-fir
nu1,85,0,2,18,MNPV only,50% Douglas-fir
nu1,86,0,2,18,MNPV only,50% Douglas-fir
nu1,87,0,2,18,MNPV only,50% Douglas-fir
nu1,88,0,2,18,MNPV only,50% Douglas-fir
nu1,89,0,2,18,MNPV only,50% Douglas-fir
nu1,90,0,2,18,MNPV only,50% Douglas-fir
nu1,91,0,2,18,MNPV only,50% Douglas-fir
nu1,92,0,2,18,MNPV only,50% Douglas-fir
nu1,93,0,2,18,MNPV only,50% Douglas-fir
nu1,94,0,2,18,MNPV only,50% Douglas-fir
nu1,95,0,2,18,MNPV only,50% Douglas-fir
nu1,96,0,2,18,MNPV only,50% Douglas-fir
nu1,97,0,2,18,MNPV only,50% Douglas-fir
nu1,98,0,2,18,MNPV only,50% Douglas-fir
nu1,99,0,2,18,MNPV only,50% Douglas-fir
nu1,100,0,2,18,MNPV only,50% Douglas-fir
nu1,101,0,2,18,MNPV only,50% Douglas-fir
nu1,102,0,2,18,MNPV only,50% Douglas-fir
nu1,103,0,2,18,MNPV only,50% Douglas-fir
nu1,104,0,2,18,MNPV only,50% Douglas-fir
nu1,105,0,2,18,MNPV only,50% Douglas-fir
nu1,106,0,2,18,MNPV only,50% Douglas-fir
nu1,107,0,2,18,MNPV only,50% Douglas-fir
nu1,108,0,2,18,MNPV only,50% Douglas-fir
nu1,109,0,2,18,MNPV only,50% Douglas-fir
nu1,110,0,2,18,MNPV only,50% Douglas-fir
nu1,111,0,2,18,MNPV only,50% Douglas-fir
nu1,112,0,2,18,MNPV only,50% Douglas-fir
nu1,113,0,2,18,MNPV only,50% Douglas-fir
nu1,114,0,2,18,MNPV only,50% Douglas-fir
nu1,115,0,2,18,MNPV only,50% Douglas-fir
nu1,116,0,2,18,MNPV only,50% Douglas-fir
nu1,117,0,2,18,MNPV only,50% Douglas-fir
nu1,118,0,2,18,MNPV only,50% Douglas-fir
nu1,119,0,2,18,MNPV only,50% Douglas-fir
nu1,120,0,2,18,MNPV only,50% Douglas-fir
nu1,121,0,2,18,MNPV only,50% Douglas-fir
nu1,122,0,2,18,MNPV only,50% Douglas-fir
nu1,123,0,2,18,MNPV only,50% Douglas-fir
nu1,124,0,2,18,MNPV only,50% Douglas-fir
nu1,125,0,2,18,MNPV only,50% Douglas-fir
nu1,126,0,2,18,MNPV only,50% Douglas-fir
nu1,127,0,2,18,MNPV only,50% Douglas-fir
nu1,128,0,2,18,MNPV only,50% Douglas-fir
nu1,129,0,2,18,MNPV only,50% Douglas-fir
nu1,130,0,2,18,MNPV only,50% Douglas-fir
nu1,131,0,2,18,MNPV only,50% Douglas-fir
nu1,132,0,2,18,MNPV only,50% Douglas-fir
nu1,133,0,2,18,MNPV only,50% Douglas-fir
nu1,134,0,2,18,MNPV only,50% Douglas-fir
nu1,135,0,2,18,MNPV only,50% Douglas-fir
nu1,136,0,2,18,MNPV only,50% Douglas-fir
nu1,137,0,2,18,MNPV only,50% Douglas-fir
nu1,138,0,2,18,MNPV only,50% Douglas-fir
nu1,139,0,2,18,MNPV only,50% Douglas-fir
nu1,140,0,2,18,MNPV only,50% Douglas-fir
nu1,141,0,2,18,MNPV only,50% Douglas-fir
nu1,142,0,2,18,MNPV only,50% Douglas-fir
nu1,143,0,2,18,MNPV only,50% Douglas-fir
nu1,144,0,2,18,MNPV only,50% Douglas-fir
nu1,145,0,2,18,MNPV only,50% Douglas-fir
nu1,146,0,2,18,MNPV only,50% Douglas-fir
nu1,147,0,2,18,MNPV only,50% Douglas-fir
nu1,148,0,2,18,MNPV only,50% Douglas-fir
nu1,149,0,2,18,MNPV only,50% Douglas-fir
nu1,150,0,2,18,MNPV only,50% Douglas-fir
nu1,151,0,2,18,MNPV only,50% Douglas-fir
nu1,152,0,2,18,MNPV only,50% Douglas-fir
nu1,153,0,2,18,MNPV only,50% Douglas-fir
nu1,154,0,2,18,MNPV only,50% Douglas-fir
nu1,155,0,2,18,MNPV only,50% Douglas-fir
nu1,156,0,2,18,MNPV only,50% Douglas-fir
nu1,157,0,2,18,MNPV only,50% Douglas-fir
nu1,158,0,2,18,MNPV only,50% Douglas-fir
nu1,159,0,2,18,MNPV only,50% Douglas-fir
nu1,160,0,2,18,MNPV only,50% Douglas-fir
nu1,161,0,2,18,MNPV only,50% Douglas-fir
nu1,162,0,2,18,MNPV only,50% Douglas-fir
nu1,163,0,2,18,MNPV only,50% Douglas-fir
nu1,164,0,2,18,MNPV only,50% Douglas-fir
nu1,165,0,2,18,MNPV only,50% Douglas-fir
nu1,166,0,2,18,MNPV only,50% Douglas-fir
nu1,167,0,2,18,MNPV only,50% Douglas-fir
nu1,168,0,2,18,MNPV only,50% Douglas-fir
nu1,169,0,2,18,MNPV only,50% Douglas-fir
nu1,170,0,2,18,MNPV only,50% Douglas-fir
nu1,171,0,2,18,MNPV only,50% Douglas-fir
nu1,172,0,2,18,MNPV only,50% Douglas-fir
nu1,173,0,2,18,MNPV only,50% Douglas-fir
nu1,174,0,2,18,MNPV only,50% Douglas-fir
nu1,175,0,2,18,MNPV only,50% Douglas-fir
nu1,176,0,2,18,MNPV only,50% Douglas-fir
nu1,177,0,2,18,MNPV only,50% Douglas-fir
nu1,178,0,2,18,MNPV only,50% Douglas-fir
nu1,179,0,2,18,MNPV only,50% Douglas-fir
nu1,180,0,2,18,MNPV only,50% Douglas-fir
nu1,181,0,2,18,MNPV only,50% Douglas-fir
nu1,182,0,2,18,MNPV only,50% Douglas-fir
nu1,183,0,2,18,MNPV only,50% Douglas-fir
nu1,184,0,2,18,MNPV only,50% Douglas-fir
nu1,185,0,2,18,MNPV only,50% Douglas-fir
nu1,186,0,2,18,MNPV only,50% Douglas-fir
nu1,187,0,2,18,MNPV only,50% Douglas-fir
nu1,188,0,2,18,MNPV only,50% Douglas-fir
nu1,189,0,2,18,MNPV only,50% Douglas-fir
nu1,190,0,2,18,MNPV only,50% Douglas-fir
nu1,191,0,2,18,MNPV only,50% Douglas-fir
nu1,192,0,2,18,MNPV only,50% Douglas-fir
nu1,193,0,2,18,MNPV only,50% Douglas-fir
nu1,194,0,2,18,MNPV only,50% Douglas-fir
nu1,195,0,2,18,MNPV only,50% Douglas-fir
nu1,196,0,2,18,MNPV only,50% Douglas-fir
nu1,197,0,2,18,MNPV only,50% Douglas-fir
nu1,198,0,2,18,MNPV only,50% Douglas-fir
nu1,199,0,2,18,MNPV only,50% Douglas-fir
nu1,200,0,2,18,MNPV only,50% Douglas-fir
nu1,201,0,2,18,MNPV only,50% Douglas-fir
nu2,1,0.10000000000000002,2,18,MNPV only,50% Douglas-fir
nu2,2,0.4659872626224334,2,18,MNPV only,50% Douglas-fir
nu2,3,0.17327432803034393,2,18,MNPV only,50% Douglas-fir
nu2,4,0.01466566232392342,2,18,MNPV only,50% Douglas-fir
nu2,5,0.01229775404465981,2,18,MNPV only,50% Douglas-fir
nu2,6,0.02571519275304646,2,18,MNPV only,50% Douglas-fir
nu2,7,0.12303983563909594,2,18,MNPV only,50% Douglas-fir
nu2,8,0.9880396390272128,2,18,MNPV only,50% Douglas-fir
nu2,9,9.160782500812315,2,18,MNPV only,50% Douglas-fir
nu2,10,44.49761307959539,2,18,MNPV only,50% Douglas-fir
nu2,11,0.955131399231609,2,18,MNPV only,50% Douglas-fir
nu2,12,0.00842997952056817,2,18,MNPV only,50% Douglas-fir
nu2,13,0.00673779439337685,2,18,MNPV only,50% Douglas-fir
nu2,14,0.0114191061664566,2,18,MNPV only,50% Douglas-fir
nu2,15,0.0437152594738112,2,18,MNPV only,50% Douglas-fir
nu2,16,0.3550361751141281,2,18,MNPV only,50% Douglas-fir
nu2,17,4.212880326423274,2,18,MNPV only,50% Douglas-fir
nu2,18,46.740394523308574,2,18,MNPV only,50% Douglas-fir
nu2,19,121.24224128159815,2,18,MNPV only,50% Douglas-fir
nu2,20,0.6391937709421733,2,18,MNPV only,50% Douglas-fir
nu2,21,0.00918050672629961,2,18,MNPV only,50% Douglas-fir
nu2,22,0.0068269367223673,2,18,MNPV only,50% Douglas-fir
nu2,23,0.01239558821327382,2,18,MNPV only,50% Douglas-fir
nu2,24,0.05056840971095761,2,18,MNPV only,50% Douglas-fir
nu2,25,0.40408413352629025,2,18,MNPV only,50% Douglas-fir
nu2,26,4.4237025667665115,2,18,MNPV only,50% Douglas-fir
nu2,27,35.847130649712604,2,18,MNPV only,50% Douglas-fir
nu2,28,20.049443729065604,2,18,MNPV only,50% Douglas-fir
nu2,29,0.426505029914338,2,18,MNPV only,50% Douglas-fir
nu2,30,0.03865280404599247,2,18,MNPV only,50% Douglas-fir
nu2,31,0.06208375316910412,2,18,MNPV only,50% Douglas-fir
nu2,32,0.2491459652532136,2,18,MNPV only,50% Douglas-fir
nu2,33,1.519862378599358,2,18,MNPV only,50% Douglas-fir
nu2,34,7.858450718703838,2,18,MNPV only,50% Douglas-fir
nu2,35,7.390961655395293,2,18,MNPV only,50% Douglas-fir
nu2,36,0.8579842029990087,2,18,MNPV only,50% Douglas-fir
nu2,37,0.18698606538007528,2,18,MNPV only,50% Douglas-fir
nu2,38,0.14624105678145058,2,18,MNPV only,50% Douglas-fir
nu2,39,0.397384280572344,2,18,MNPV only,50% Douglas-fir
nu2,40,1.749033808619212,2,18,MNPV only,50% Douglas-fir
nu2,41,6.276616926064846,2,18,MNPV only,50% Douglas-fir
nu2,42,2.59771856387947,2,18,MNPV only,50% Douglas-fir
nu2,43,0.1005564205256314,2,18,MNPV only,50% Douglas-fir
nu2,44,0.04237497982892949,2,18,MNPV only,50% Douglas-fir
nu2,45,0.08138210091715775,2,18,MNPV only,50% Douglas-fir
nu2,46,0.3565714699186015,2,18,MNPV only,50% Douglas-fir
nu2,47,2.3813479101905,2,18,MNPV only,50% Douglas-fir
nu2,48,15.026157840103345,2,18,MNPV only,50% Douglas-fir
nu2,49,24.96522061317749,2,18,MNPV only,50% Douglas-fir
nu2,50,1.5451402468095952,2,18,MNPV only,50% Douglas-fir
nu2,51,0.22528806098967505,2,18,MNPV only,50% Douglas-fir
nu2,52,0.28236339397603216,2,18,MNPV only,50% Douglas-fir
nu2,53,0.7231862230470174,2,18,MNPV only,50% Douglas-fir
nu2,54,2.3041050365448656,2,18,MNPV only,50% Douglas-fir
nu2,55,6.445101160577759,2,18,MNPV only,50% Douglas-fir
nu2,56,5.929904139846749,2,18,MNPV only,50% Douglas-fir
nu2,57,0.8398819360239274,2,18,MNPV only,50% Douglas-fir
nu2,58,0.1855436183262172,2,18,MNPV only,50% Douglas-fir
nu2,59,0.14276508858445547,2,18,MNPV only,50% Douglas-fir
nu2,60,0.2962755428381315,2,18,MNPV only,50% Douglas-fir
nu2,61,0.8262266750867131,2,18,MNPV only,50% Douglas-fir
nu2,62,2.2580099644927354,2,18,MNPV only,50% Douglas-fir
nu2,63,4.465907148768589,2,18,MNPV only,50% Douglas-fir
nu2,64,3.879022198522202,2,18,MNPV only,50% Douglas-fir
nu2,65,0.8645533156913776,2,18,MNPV only,50% Douglas-fir
nu2,66,0.2829810392157875,2,18,MNPV only,50% Douglas-fir
nu2,67,0.3953262573008797,2,18,MNPV only,50% Douglas-fir
nu2,68,1.1172911400978354,2,18,MNPV only,50% Douglas-fir
nu2,69,3.2422854473522564,2,18,MNPV only,50% Douglas-fir
nu2,70,6.908815041717054,2,18,MNPV only,50% Douglas-fir
nu2,71,2.85382291015983,2,18,MNPV only,50% Douglas-fir
nu2,72,0.2510949274444256,2,18,MNPV only,50% Douglas-fir
nu2,73,0.13830818202563752,2,18,MNPV only,50% Douglas-fir
nu2,74,0.224965040302203,2,18,MNPV only,50% Douglas-fir
nu2,75,0.7660443080189917,2,18,MNPV only,50% Douglas-fir
nu2,76,3.5615303926573176,2,18,MNPV only,50% Douglas-fir
nu2,77,12.187913214996213,2,18,MNPV only,50% Douglas-fir
nu2,78,3.981729717195227,2,18,MNPV only,50% Douglas-fir
nu2,79,0.07750651692000497,2,18,MNPV only,50% Douglas-fir
nu2,80,0.02664659564590878,2,18,MNPV only,50% Douglas-fir
nu2,81,0.05339675258951653,2,18,MNPV only,50% Douglas-fir
nu2,82,0.2594351878582466,2,18,MNPV only,50% Douglas-fir
nu2,83,1.9938363636170888,2,18,MNPV only,50% Douglas-fir
nu2,84,14.805754570035782,2,18,MNPV only,50% Douglas-fir
nu2,85,20.798325847866785,2,18,MNPV only,50% Douglas-fir
nu2,86,0.4915579110880016,2,18,MNPV only,50% Douglas-fir
nu2,87,0.02522208797315253,2,18,MNPV only,50% Douglas-fir
nu2,88,0.01993236645506334,2,18,MNPV only,50% Douglas-fir
nu2,89,0.04924888018884214,2,18,MNPV only,50% Douglas-fir
nu2,90,0.2671234373482659,2,18,MNPV only,50% Douglas-fir
nu2,91,2.151095890770829,2,18,MNPV only,50% Douglas-fir
nu2,92,16.63302175866596,2,18,MNPV only,50% Douglas-fir
nu2,93,31.560682477808346,2,18,MNPV only,50% Douglas-fir
nu2,94,0.7614867154784997,2,18,MNPV only,50% Douglas-fir
nu2,95,0.01755536700248406,2,18,MNPV only,50% Douglas-fir
nu2,96,0.0182000982918361,2,18,MNPV only,50% Douglas-fir
nu2,97,0.05033210711150745,2,18,MNPV only,50% Douglas-fir
nu2,98,0.3017312813916215,2,18,MNPV only,50% Douglas-fir
nu2,99,2.6593813744965726,2,18,MNPV only,50% Douglas-fir
nu2,100,22.018598436164712,2,18,MNPV only,50% Douglas-fir
nu2,101,84.11305387959212,2,18,MNPV only,50% Douglas-fir
nu2,102,4.364845936613391,2,18,MNPV only,50% Douglas-fir
nu2,103,0.06481048970871686,2,18,MNPV only,50% Douglas-fir
nu2,104,0.04565082497688052,2,18,MNPV only,50% Douglas-fir
nu2,105,0.1203049340846139,2,18,MNPV only,50% Douglas-fir
nu2,106,0.6639271723703726,2,18,MNPV only,50% Douglas-fir
nu2,107,4.842315922639925,2,18,MNPV only,50% Douglas-fir
nu2,108,22.065864738395593,2,18,MNPV only,50% Douglas-fir
nu2,109,2.544930081802346,2,18,MNPV only,50% Douglas-fir
nu2,110,0.03373911330798972,2,18,MNPV only,50% Douglas-fir
nu2,111,0.01977102660562234,2,18,MNPV only,50% Douglas-fir
nu2,112,0.04003352533080371,2,18,MNPV only,50% Douglas-fir
nu2,113,0.1949526049485106,2,18,MNPV only,50% Douglas-fir
nu2,114,1.5603866329645883,2,18,MNPV only,50% Douglas-fir
nu2,115,13.33149018333224,2,18,MNPV only,50% Douglas-fir
nu2,116,35.62437159612922,2,18,MNPV only,50% Douglas-fir
nu2,117,2.0393804959757587,2,18,MNPV only,50% Douglas-fir
nu2,118,0.0538415424848066,2,18,MNPV only,50% Douglas-fir
nu2,119,0.03830546335359903,2,18,MNPV only,50% Douglas-fir
nu2,120,0.09669398276052454,2,18,MNPV only,50% Douglas-fir
nu2,121,0.4866168522069248,2,18,MNPV only,50% Douglas-fir
nu2,122,3.261853162441877,2,18,MNPV only,50% Douglas-fir
nu2,123,15.947832349400205,2,18,MNPV only,50% Douglas-fir
nu2,124,13.766054002180269,2,18,MNPV only,50% Douglas-fir
nu2,125,1.300094259138718,2,18,MNPV only,50% Douglas-fir
nu2,126,0.18727766224484713,2,18,MNPV only,50% Douglas-fir
nu2,127,0.29837724317662206,2,18,MNPV only,50% Douglas-fir
nu2,128,1.1142451696168814,2,18,MNPV only,50% Douglas-fir
nu2,129,5.1258091732130024,2,18,MNPV only,50% Douglas-fir
nu2,130,12.68351632410022,2,18,MNPV only,50% Douglas-fir
nu2,131,2.3957952107182794,2,18,MNPV only,50% Douglas-fir
nu2,132,0.15740313910379725,2,18,MNPV only,50% Douglas-fir
nu2,133,0.12390797453427568,2,18,MNPV only,50% Douglas-fir
nu2,134,0.2557850399280146,2,18,MNPV only,50% Douglas-fir
nu2,135,0.993720802930136,2,18,MNPV only,50% Douglas-fir
nu2,136,5.026385706338588,2,18,MNPV only,50% Douglas-fir
nu2,137,15.833560120912356,2,18,MNPV only,50% Douglas-fir
nu2,138,5.37892601445694,2,18,MNPV only,50% Douglas-fir
nu2,139,0.28394387621256445,2,18,MNPV only,50% Douglas-fir
nu2,140,0.07551397074163009,2,18,MNPV only,50% Douglas-fir
nu2,141,0.10868582748059598,2,18,MNPV only,50% Douglas-fir
nu2,142,0.356524001265922,2,18,MNPV only,50% Douglas-fir
nu2,143,1.8073676530928071,2,18,MNPV only,50% Douglas-fir
nu2,144,8.691558526627485,2,18,MNPV only,50% Douglas-fir
nu2,145,10.204252018085942,2,18,MNPV only,50% Douglas-fir
nu2,146,0.7598113225780773,2,18,MNPV only,50% Douglas-fir
nu2,147,0.16197005172371642,2,18,MNPV only,50% Douglas-fir
nu2,148,0.28873786608580243,2,18,MNPV only,50% Douglas-fir
nu2,149,1.0724422406829712,2,18,MNPV only,50% Douglas-fir
nu2,150,5.091797456858103,2,18,MNPV only,50% Douglas-fir
nu2,151,12.85125770079665,2,18,MNPV only,50% Douglas-fir
nu2,152,3.2341140144127043,2,18,MNPV only,50% Douglas-fir
nu2,153,0.16921075190933588,2,18,MNPV only,50% Douglas-fir
nu2,154,0.08122499042314463,2,18,MNPV only,50% Douglas-fir
nu2,155,0.18288688123880564,2,18,MNPV only,50% Douglas-fir
nu2,156,0.8518294429680588,2,18,MNPV only,50% Douglas-fir
nu2,157,5.179285041945432,2,18,MNPV only,50% Douglas-fir
nu2,158,17.604841110363257,2,18,MNPV only,50% Douglas-fir
nu2,159,2.886200140940169,2,18,MNPV only,50% Douglas-fir
nu2,160,0.04697098354175877,2,18,MNPV only,50% Douglas-fir
nu2,161,0.01486184445226623,2,18,MNPV only,50% Douglas-fir
nu2,162,0.01991111466755464,2,18,MNPV only,50% Douglas-fir
nu2,163,0.06801309786178686,2,18,MNPV only,50% Douglas-fir
nu2,164,0.46128658877147033,2,18,MNPV only,50% Douglas-fir
nu2,165,4.207374102740039,2,18,MNPV only,50% Douglas-fir
nu2,166,26.250534188166775,2,18,MNPV only,50% Douglas-fir
nu2,167,3.6400430115780686,2,18,MNPV only,50% Douglas-fir
nu2,168,0.0377587252679049,2,18,MNPV only,50% Douglas-fir
nu2,169,0.0100765993091561,2,18,MNPV only,50% Douglas-fir
nu2,170,0.01484777602438776,2,18,MNPV only,50% Douglas-fir
nu2,171,0.05271167524226199,2,18,MNPV only,50% Douglas-fir
nu2,172,0.388876126019946,2,18,MNPV only,50% Douglas-fir
nu2,173,4.025414323533301,2,18,MNPV only,50% Douglas-fir
nu2,174,34.07521533340704,2,18,MNPV only,50% Douglas-fir
nu2,175,3.8193247864721074,2,18,MNPV only,50% Douglas-fir
nu2,176,0.0354153998090718,2,18,MNPV only,50% Douglas-fir
nu2,177,0.01626529907092853,2,18,MNPV only,50% Douglas-fir
nu2,178,0.02984988733720931,2,18,MNPV only,50% Douglas-fir
nu2,179,0.1350973963886108,2,18,MNPV only,50% Douglas-fir
nu2,180,1.0671206259181671,2,18,MNPV only,50% Douglas-fir
nu2,181,9.663897020365482,2,18,MNPV only,50% Douglas-fir
nu2,182,30.737899495774567,2,18,MNPV only,50% Douglas-fir
nu2,183,1.993188491816048,2,18,MNPV only,50% Douglas-fir
nu2,184,0.05481753954522991,2,18,MNPV only,50% Douglas-fir
nu2,185,0.03996416137918321,2,18,MNPV only,50% Douglas-fir
nu2,186,0.10389243896813231,2,18,MNPV only,50% Douglas-fir
nu2,187,0.5664230900657704,2,18,MNPV only,50% Douglas-fir
nu2,188,4.15658979956745,2,18,MNPV only,50% Douglas-fir
nu2,189,23.952368385860023,2,18,MNPV only,50% Douglas-fir
nu2,190,17.82179776447232,2,18,MNPV only,50% Douglas-fir
nu2,191,0.3595484025837664,2,18,MNPV only,50% Douglas-fir
nu2,192,0.05410370303666284,2,18,MNPV only,50% Douglas-fir
nu2,193,0.08723966901400265,2,18,MNPV only,50% Douglas-fir
nu2,194,0.34843022966873116,2,18,MNPV only,50% Douglas-fir
nu2,195,2.1327138339488103,2,18,MNPV only,50% Douglas-fir
nu2,196,12.68494691255275,2,18,MNPV only,50% Douglas-fir
nu2,197,23.744343943988365,2,18,MNPV only,50% Douglas-fir
nu2,198,0.9608872991879168,2,18,MNPV only,50% Douglas-fir
nu2,199,0.03310490614494337,2,18,MNPV only,50% Douglas-fir
nu2,200,0.02696509238565673,2,18,MNPV only,50% Douglas-fir
nu2,201,0.07472050171961162,2,18,MNPV only,50% Douglas-fir
nu1,1,0,3,18,MNPV only,50% Douglas-fir
nu1,2,0,3,18,MNPV only,50% Douglas-fir
nu1,3,0,3,18,MNPV only,50% Douglas-fir
nu1,4,0,3,18,MNPV only,50% Douglas-fir
nu1,5,0,3,18,MNPV only,50% Douglas-fir
nu1,6,0,3,18,MNPV only,50% Douglas-fir
nu1,7,0,3,18,MNPV only,50% Douglas-fir
nu1,8,0,3,18,MNPV only,50% Douglas-fir
nu1,9,0,3,18,MNPV only,50% Douglas-fir
nu1,10,0,3,18,MNPV only,50% Douglas-fir
nu1,11,0,3,18,MNPV only,50% Douglas-fir
nu1,12,0,3,18,MNPV only,50% Douglas-fir
nu1,13,0,3,18,MNPV only,50% Douglas-fir
nu1,14,0,3,18,MNPV only,50% Douglas-fir
nu1,15,0,3,18,MNPV only,50% Douglas-fir
nu1,16,0,3,18,MNPV only,50% Douglas-fir
nu1,17,0,3,18,MNPV only,50% Douglas-fir
nu1,18,0,3,18,MNPV only,50% Douglas-fir
nu1,19,0,3,18,MNPV only,50% Douglas-fir
nu1,20,0,3,18,MNPV only,50% Douglas-fir
nu1,21,0,3,18,MNPV only,50% Douglas-fir
nu1,22,0,3,18,MNPV only,50% Douglas-fir
nu1,23,0,3,18,MNPV only,50% Douglas-fir
nu1,24,0,3,18,MNPV only,50% Douglas-fir
nu1,25,0,3,18,MNPV only,50% Douglas-fir
nu1,26,0,3,18,MNPV only,50% Douglas-fir
nu1,27,0,3,18,MNPV only,50% Douglas-fir
nu1,28,0,3,18,MNPV only,50% Douglas-fir
nu1,29,0,3,18,MNPV only,50% Douglas-fir
nu1,30,0,3,18,MNPV only,50% Douglas-fir
nu1,31,0,3,18,MNPV only,50% Douglas-fir
nu1,32,0,3,18,MNPV only,50% Douglas-fir
nu1,33,0,3,18,MNPV only,50% Douglas-fir
nu1,34,0,3,18,MNPV only,50% Douglas-fir
nu1,35,0,3,18,MNPV only,50% Douglas-fir
nu1,36,0,3,18,MNPV only,50% Douglas-fir
nu1,37,0,3,18,MNPV only,50% Douglas-fir
nu1,38,0,3,18,MNPV only,50% Douglas-fir
nu1,39,0,3,18,MNPV only,50% Douglas-fir
nu1,40,0,3,18,MNPV only,50% Douglas-fir
nu1,41,0,3,18,MNPV only,50% Douglas-fir
nu1,42,0,3,18,MNPV only,50% Douglas-fir
nu1,43,0,3,18,MNPV only,50% Douglas-fir
nu1,44,0,3,18,MNPV only,50% Douglas-fir
nu1,45,0,3,18,MNPV only,50% Douglas-fir
nu1,46,0,3,18,MNPV only,50% Douglas-fir
nu1,47,0,3,18,MNPV only,50% Douglas-fir
nu1,48,0,3,18,MNPV only,50% Douglas-fir
nu1,49,0,3,18,MNPV only,50% Douglas-fir
nu1,50,0,3,18,MNPV only,50% Douglas-fir
nu1,51,0,3,18,MNPV only,50% Douglas-fir
nu1,52,0,3,18,MNPV only,50% Douglas-fir
nu1,53,0,3,18,MNPV only,50% Douglas-fir
nu1,54,0,3,18,MNPV only,50% Douglas-fir
nu1,55,0,3,18,MNPV only,50% Douglas-fir
nu1,56,0,3,18,MNPV only,50% Douglas-fir
nu1,57,0,3,18,MNPV only,50% Douglas-fir
nu1,58,0,3,18,MNPV only,50% Douglas-fir
nu1,59,0,3,18,MNPV only,50% Douglas-fir
nu1,60,0,3,18,MNPV only,50% Douglas-fir
nu1,61,0,3,18,MNPV only,50% Douglas-fir
nu1,62,0,3,18,MNPV only,50% Douglas-fir
nu1,63,0,3,18,MNPV only,50% Douglas-fir
nu1,64,0,3,18,MNPV only,50% Douglas-fir
nu1,65,0,3,18,MNPV only,50% Douglas-fir
nu1,66,0,3,18,MNPV only,50% Douglas-fir
nu1,67,0,3,18,MNPV only,50% Douglas-fir
nu1,68,0,3,18,MNPV only,50% Douglas-fir
nu1,69,0,3,18,MNPV only,50% Douglas-fir
nu1,70,0,3,18,MNPV only,50% Douglas-fir
nu1,71,0,3,18,MNPV only,50% Douglas-fir
nu1,72,0,3,18,MNPV only,50% Douglas-fir
nu1,73,0,3,18,MNPV only,50% Douglas-fir
nu1,74,0,3,18,MNPV only,50% Douglas-fir
