phiS,phiM,rho,lambda,ll,round,type,iter
49.25533084826091,41.06938583124437,0.0149288844004535,1.4552263226421938,-640.248409599908,10,best,42
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,43
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,44
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,45
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,46
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,47
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,48
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,49
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,50
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,51
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,52
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,53
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,54
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,55
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,56
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,57
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,58
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,59
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,60
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,61
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,62
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,63
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,64
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,65
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,66
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,67
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,68
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,69
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,70
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,71
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,72
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,73
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,74
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,75
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,76
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,77
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,78
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,79
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,80
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,81
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,82
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,83
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,84
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,85
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,86
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,87
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,88
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,89
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,90
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,91
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,92
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,93
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,94
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,95
49.25533084826091,39.29109041595669,0.0149288844004535,1.4552263226421938,-633.8848087493412,10,best,96
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,97
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,98
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,99
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,100
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,101
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,102
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,103
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,104
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,105
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,106
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,107
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,108
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,109
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,110
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,111
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,112
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,113
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,114
49.25533084826091,39.29109041595669,0.0149288844004535,1.363603381932506,-614.1615276353209,10,best,115
49.25533084826091,19.155461583026963,0.0149288844004535,1.363603381932506,-600.9446331635639,10,best,116
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,117
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,118
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,119
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,120
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,121
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,122
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,123
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,124
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,125
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,126
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,127
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,128
49.25533084826091,31.20626665151666,0.0149288844004535,1.363603381932506,-592.0886876370774,10,best,129
50.021297032485464,31.20626665151666,0.0149288844004535,1.363603381932506,-590.4273572616788,10,best,130
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,1
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,2
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,3
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,4
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,5
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,6
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,7
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,8
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,9
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,10
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,11
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,12
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,13
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,14
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,15
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,16
53.64990513491859,45.33844673284138,0.3955168240586721,37.18816902487558,-10000000000,11,best,17
