"","xvals","yvals","num","distance","ref"
"3256",25.5,14.7224318643355,74,7.93725393319377,44
"3257",-25.5,-14.7224318643355,1,52.0480547186924,45
"3258",-25.5,-12.9903810567666,2,51.1175116765282,45
"3259",-25.5,-11.2583302491977,3,50.2294734194974,45
"3260",-25.5,-9.52627944162882,4,49.386232899463,45
"3261",-24,-15.5884572681199,5,51.2932744129286,45
"3262",-24,-13.856406460551,6,50.3189825016365,45
"3263",-24,-12.1243556529821,7,49.386232899463,45
"3264",-24,-10.3923048454133,8,48.4974226119286,45
"3265",-24,-8.66025403784439,9,47.6550102297754,45
"3266",-22.5,-16.4544826719043,10,50.586559479767,45
"3267",-22.5,-14.7224318643355,11,49.5681349255749,45
"3268",-22.5,-12.9903810567666,12,48.5901224530254,45
"3269",-22.5,-11.2583302491977,13,47.6550102297754,45
"3270",-22.5,-9.52627944162882,14,46.7653718043597,45
"3271",-22.5,-7.79422863405995,15,45.9238500128201,45
"3272",-21,-17.3205080756888,16,49.9299509312797,45
"3273",-21,-15.5884572681199,17,48.8671668914825,45
"3274",-21,-13.856406460551,18,47.8434948556227,45
"3275",-21,-12.1243556529821,19,46.8614980554399,45
"3276",-21,-10.3923048454133,20,45.9238500128201,45
"3277",-21,-8.66025403784439,21,45.0333209967908,45
"3278",-21,-6.92820323027551,22,44.1927595879687,45
"3279",-19.5,-16.4544826719043,23,48.2182538049648,45
"3280",-19.5,-14.7224318643355,24,47.1487009365051,45
"3281",-19.5,-12.9903810567666,25,46.1194102304008,45
"3282",-19.5,-11.2583302491977,26,45.133136385587,45
"3283",-19.5,-9.52627944162883,27,44.1927595879687,45
"3284",-19.5,-7.79422863405995,28,43.3012701892219,45
"3285",-18,-15.5884572681199,29,46.5080638169339,45
"3286",-18,-13.856406460551,30,45.4312667664022,45
"3287",-18,-12.1243556529821,31,44.3959457608462,45
"3288",-18,-10.3923048454133,32,43.4050688284214,45
"3289",-18,-8.66025403784439,33,42.4617474911243,45
"3290",-16.5,-14.7224318643355,34,44.7995535692042,45
"3291",-16.5,-12.9903810567666,35,43.7149859887888,45
"3292",-16.5,-11.2583302491977,36,42.6731765867037,45
"3293",-16.5,-9.52627944162882,37,41.6773319683494,45
"3294",16.5,9.52627944162883,38,4.58257569495584,45
"3295",16.5,11.2583302491977,39,3,45
